Date,DateKey,MonthKey,Month,Quarter,Year,Year-Quarter,Year-Month,Year-MonthKey,WeekDayKey,WeekDay,Day Of Month
04-Mar-2020,20200304,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,4,Wed,4
05-Mar-2020,20200305,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,5,Thu,5
06-Mar-2020,20200306,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,6,Fri,6
07-Mar-2020,20200307,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,7,Sat,7
08-Mar-2020,20200308,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,1,Sun,8
09-Mar-2020,20200309,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,2,Mon,9
10-Mar-2020,20200310,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,3,Tue,10
11-Mar-2020,20200311,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,4,Wed,11
12-Mar-2020,20200312,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,5,Thu,12
13-Mar-2020,20200313,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,6,Fri,13
14-Mar-2020,20200314,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,7,Sat,14
15-Mar-2020,20200315,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,1,Sun,15
16-Mar-2020,20200316,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,2,Mon,16
17-Mar-2020,20200317,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,3,Tue,17
18-Mar-2020,20200318,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,4,Wed,18
19-Mar-2020,20200319,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,5,Thu,19
20-Mar-2020,20200320,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,6,Fri,20
21-Mar-2020,20200321,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,7,Sat,21
22-Mar-2020,20200322,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,1,Sun,22
23-Mar-2020,20200323,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,2,Mon,23
24-Mar-2020,20200324,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,3,Tue,24
25-Mar-2020,20200325,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,4,Wed,25
26-Mar-2020,20200326,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,5,Thu,26
27-Mar-2020,20200327,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,6,Fri,27
28-Mar-2020,20200328,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,7,Sat,28
29-Mar-2020,20200329,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,1,Sun,29
30-Mar-2020,20200330,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,2,Mon,30
31-Mar-2020,20200331,3,Mar,Q1,2020,2020-Q1,2020-Mar,2020-03,3,Tue,31
01-Apr-2020,20200401,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,4,Wed,1
02-Apr-2020,20200402,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,5,Thu,2
03-Apr-2020,20200403,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,6,Fri,3
04-Apr-2020,20200404,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,7,Sat,4
05-Apr-2020,20200405,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,1,Sun,5
06-Apr-2020,20200406,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,2,Mon,6
07-Apr-2020,20200407,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,3,Tue,7
08-Apr-2020,20200408,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,4,Wed,8
09-Apr-2020,20200409,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,5,Thu,9
10-Apr-2020,20200410,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,6,Fri,10
11-Apr-2020,20200411,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,7,Sat,11
12-Apr-2020,20200412,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,1,Sun,12
13-Apr-2020,20200413,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,2,Mon,13
14-Apr-2020,20200414,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,3,Tue,14
15-Apr-2020,20200415,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,4,Wed,15
16-Apr-2020,20200416,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,5,Thu,16
17-Apr-2020,20200417,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,6,Fri,17
18-Apr-2020,20200418,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,7,Sat,18
19-Apr-2020,20200419,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,1,Sun,19
20-Apr-2020,20200420,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,2,Mon,20
21-Apr-2020,20200421,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,3,Tue,21
22-Apr-2020,20200422,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,4,Wed,22
23-Apr-2020,20200423,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,5,Thu,23
24-Apr-2020,20200424,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,6,Fri,24
25-Apr-2020,20200425,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,7,Sat,25
26-Apr-2020,20200426,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,1,Sun,26
27-Apr-2020,20200427,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,2,Mon,27
28-Apr-2020,20200428,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,3,Tue,28
29-Apr-2020,20200429,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,4,Wed,29
30-Apr-2020,20200430,4,Apr,Q2,2020,2020-Q2,2020-Apr,2020-04,5,Thu,30
01-May-2020,20200501,5,May,Q2,2020,2020-Q2,2020-May,2020-05,6,Fri,1
02-May-2020,20200502,5,May,Q2,2020,2020-Q2,2020-May,2020-05,7,Sat,2
03-May-2020,20200503,5,May,Q2,2020,2020-Q2,2020-May,2020-05,1,Sun,3
04-May-2020,20200504,5,May,Q2,2020,2020-Q2,2020-May,2020-05,2,Mon,4
05-May-2020,20200505,5,May,Q2,2020,2020-Q2,2020-May,2020-05,3,Tue,5
06-May-2020,20200506,5,May,Q2,2020,2020-Q2,2020-May,2020-05,4,Wed,6
07-May-2020,20200507,5,May,Q2,2020,2020-Q2,2020-May,2020-05,5,Thu,7
08-May-2020,20200508,5,May,Q2,2020,2020-Q2,2020-May,2020-05,6,Fri,8
09-May-2020,20200509,5,May,Q2,2020,2020-Q2,2020-May,2020-05,7,Sat,9
10-May-2020,20200510,5,May,Q2,2020,2020-Q2,2020-May,2020-05,1,Sun,10
11-May-2020,20200511,5,May,Q2,2020,2020-Q2,2020-May,2020-05,2,Mon,11
12-May-2020,20200512,5,May,Q2,2020,2020-Q2,2020-May,2020-05,3,Tue,12
13-May-2020,20200513,5,May,Q2,2020,2020-Q2,2020-May,2020-05,4,Wed,13
14-May-2020,20200514,5,May,Q2,2020,2020-Q2,2020-May,2020-05,5,Thu,14
15-May-2020,20200515,5,May,Q2,2020,2020-Q2,2020-May,2020-05,6,Fri,15
16-May-2020,20200516,5,May,Q2,2020,2020-Q2,2020-May,2020-05,7,Sat,16
17-May-2020,20200517,5,May,Q2,2020,2020-Q2,2020-May,2020-05,1,Sun,17
18-May-2020,20200518,5,May,Q2,2020,2020-Q2,2020-May,2020-05,2,Mon,18
19-May-2020,20200519,5,May,Q2,2020,2020-Q2,2020-May,2020-05,3,Tue,19
20-May-2020,20200520,5,May,Q2,2020,2020-Q2,2020-May,2020-05,4,Wed,20
21-May-2020,20200521,5,May,Q2,2020,2020-Q2,2020-May,2020-05,5,Thu,21
22-May-2020,20200522,5,May,Q2,2020,2020-Q2,2020-May,2020-05,6,Fri,22
23-May-2020,20200523,5,May,Q2,2020,2020-Q2,2020-May,2020-05,7,Sat,23
24-May-2020,20200524,5,May,Q2,2020,2020-Q2,2020-May,2020-05,1,Sun,24
25-May-2020,20200525,5,May,Q2,2020,2020-Q2,2020-May,2020-05,2,Mon,25
26-May-2020,20200526,5,May,Q2,2020,2020-Q2,2020-May,2020-05,3,Tue,26
27-May-2020,20200527,5,May,Q2,2020,2020-Q2,2020-May,2020-05,4,Wed,27
28-May-2020,20200528,5,May,Q2,2020,2020-Q2,2020-May,2020-05,5,Thu,28
29-May-2020,20200529,5,May,Q2,2020,2020-Q2,2020-May,2020-05,6,Fri,29
30-May-2020,20200530,5,May,Q2,2020,2020-Q2,2020-May,2020-05,7,Sat,30
31-May-2020,20200531,5,May,Q2,2020,2020-Q2,2020-May,2020-05,1,Sun,31
01-Jun-2020,20200601,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,2,Mon,1
02-Jun-2020,20200602,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,3,Tue,2
03-Jun-2020,20200603,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,4,Wed,3
04-Jun-2020,20200604,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,5,Thu,4
05-Jun-2020,20200605,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,6,Fri,5
06-Jun-2020,20200606,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,7,Sat,6
07-Jun-2020,20200607,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,1,Sun,7
08-Jun-2020,20200608,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,2,Mon,8
09-Jun-2020,20200609,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,3,Tue,9
10-Jun-2020,20200610,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,4,Wed,10
11-Jun-2020,20200611,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,5,Thu,11
12-Jun-2020,20200612,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,6,Fri,12
13-Jun-2020,20200613,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,7,Sat,13
14-Jun-2020,20200614,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,1,Sun,14
15-Jun-2020,20200615,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,2,Mon,15
16-Jun-2020,20200616,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,3,Tue,16
17-Jun-2020,20200617,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,4,Wed,17
18-Jun-2020,20200618,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,5,Thu,18
19-Jun-2020,20200619,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,6,Fri,19
20-Jun-2020,20200620,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,7,Sat,20
21-Jun-2020,20200621,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,1,Sun,21
22-Jun-2020,20200622,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,2,Mon,22
23-Jun-2020,20200623,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,3,Tue,23
24-Jun-2020,20200624,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,4,Wed,24
25-Jun-2020,20200625,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,5,Thu,25
26-Jun-2020,20200626,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,6,Fri,26
27-Jun-2020,20200627,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,7,Sat,27
28-Jun-2020,20200628,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,1,Sun,28
29-Jun-2020,20200629,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,2,Mon,29
30-Jun-2020,20200630,6,Jun,Q2,2020,2020-Q2,2020-Jun,2020-06,3,Tue,30
01-Jul-2020,20200701,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,4,Wed,1
02-Jul-2020,20200702,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,5,Thu,2
03-Jul-2020,20200703,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,6,Fri,3
04-Jul-2020,20200704,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,7,Sat,4
05-Jul-2020,20200705,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,1,Sun,5
06-Jul-2020,20200706,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,2,Mon,6
07-Jul-2020,20200707,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,3,Tue,7
08-Jul-2020,20200708,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,4,Wed,8
09-Jul-2020,20200709,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,5,Thu,9
10-Jul-2020,20200710,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,6,Fri,10
11-Jul-2020,20200711,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,7,Sat,11
12-Jul-2020,20200712,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,1,Sun,12
13-Jul-2020,20200713,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,2,Mon,13
14-Jul-2020,20200714,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,3,Tue,14
15-Jul-2020,20200715,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,4,Wed,15
16-Jul-2020,20200716,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,5,Thu,16
17-Jul-2020,20200717,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,6,Fri,17
18-Jul-2020,20200718,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,7,Sat,18
19-Jul-2020,20200719,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,1,Sun,19
20-Jul-2020,20200720,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,2,Mon,20
21-Jul-2020,20200721,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,3,Tue,21
22-Jul-2020,20200722,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,4,Wed,22
23-Jul-2020,20200723,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,5,Thu,23
24-Jul-2020,20200724,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,6,Fri,24
25-Jul-2020,20200725,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,7,Sat,25
26-Jul-2020,20200726,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,1,Sun,26
27-Jul-2020,20200727,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,2,Mon,27
28-Jul-2020,20200728,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,3,Tue,28
29-Jul-2020,20200729,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,4,Wed,29
30-Jul-2020,20200730,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,5,Thu,30
31-Jul-2020,20200731,7,Jul,Q3,2020,2020-Q3,2020-Jul,2020-07,6,Fri,31
01-Aug-2020,20200801,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,7,Sat,1
02-Aug-2020,20200802,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,1,Sun,2
03-Aug-2020,20200803,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,2,Mon,3
04-Aug-2020,20200804,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,3,Tue,4
05-Aug-2020,20200805,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,4,Wed,5
06-Aug-2020,20200806,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,5,Thu,6
07-Aug-2020,20200807,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,6,Fri,7
08-Aug-2020,20200808,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,7,Sat,8
09-Aug-2020,20200809,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,1,Sun,9
10-Aug-2020,20200810,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,2,Mon,10
11-Aug-2020,20200811,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,3,Tue,11
12-Aug-2020,20200812,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,4,Wed,12
13-Aug-2020,20200813,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,5,Thu,13
14-Aug-2020,20200814,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,6,Fri,14
15-Aug-2020,20200815,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,7,Sat,15
16-Aug-2020,20200816,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,1,Sun,16
17-Aug-2020,20200817,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,2,Mon,17
18-Aug-2020,20200818,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,3,Tue,18
19-Aug-2020,20200819,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,4,Wed,19
20-Aug-2020,20200820,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,5,Thu,20
21-Aug-2020,20200821,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,6,Fri,21
22-Aug-2020,20200822,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,7,Sat,22
23-Aug-2020,20200823,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,1,Sun,23
24-Aug-2020,20200824,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,2,Mon,24
25-Aug-2020,20200825,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,3,Tue,25
26-Aug-2020,20200826,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,4,Wed,26
27-Aug-2020,20200827,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,5,Thu,27
28-Aug-2020,20200828,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,6,Fri,28
29-Aug-2020,20200829,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,7,Sat,29
30-Aug-2020,20200830,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,1,Sun,30
31-Aug-2020,20200831,8,Aug,Q3,2020,2020-Q3,2020-Aug,2020-08,2,Mon,31
01-Sep-2020,20200901,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,3,Tue,1
02-Sep-2020,20200902,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,4,Wed,2
03-Sep-2020,20200903,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,5,Thu,3
04-Sep-2020,20200904,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,6,Fri,4
05-Sep-2020,20200905,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,7,Sat,5
06-Sep-2020,20200906,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,1,Sun,6
07-Sep-2020,20200907,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,2,Mon,7
08-Sep-2020,20200908,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,3,Tue,8
09-Sep-2020,20200909,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,4,Wed,9
10-Sep-2020,20200910,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,5,Thu,10
11-Sep-2020,20200911,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,6,Fri,11
12-Sep-2020,20200912,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,7,Sat,12
13-Sep-2020,20200913,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,1,Sun,13
14-Sep-2020,20200914,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,2,Mon,14
15-Sep-2020,20200915,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,3,Tue,15
16-Sep-2020,20200916,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,4,Wed,16
17-Sep-2020,20200917,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,5,Thu,17
18-Sep-2020,20200918,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,6,Fri,18
19-Sep-2020,20200919,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,7,Sat,19
20-Sep-2020,20200920,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,1,Sun,20
21-Sep-2020,20200921,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,2,Mon,21
22-Sep-2020,20200922,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,3,Tue,22
23-Sep-2020,20200923,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,4,Wed,23
24-Sep-2020,20200924,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,5,Thu,24
25-Sep-2020,20200925,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,6,Fri,25
26-Sep-2020,20200926,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,7,Sat,26
27-Sep-2020,20200927,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,1,Sun,27
28-Sep-2020,20200928,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,2,Mon,28
29-Sep-2020,20200929,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,3,Tue,29
30-Sep-2020,20200930,9,Sep,Q3,2020,2020-Q3,2020-Sep,2020-09,4,Wed,30
01-Oct-2020,20201001,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,5,Thu,1
02-Oct-2020,20201002,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,6,Fri,2
03-Oct-2020,20201003,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,7,Sat,3
04-Oct-2020,20201004,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,1,Sun,4
05-Oct-2020,20201005,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,2,Mon,5
06-Oct-2020,20201006,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,3,Tue,6
07-Oct-2020,20201007,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,4,Wed,7
08-Oct-2020,20201008,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,5,Thu,8
09-Oct-2020,20201009,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,6,Fri,9
10-Oct-2020,20201010,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,7,Sat,10
11-Oct-2020,20201011,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,1,Sun,11
12-Oct-2020,20201012,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,2,Mon,12
13-Oct-2020,20201013,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,3,Tue,13
14-Oct-2020,20201014,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,4,Wed,14
15-Oct-2020,20201015,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,5,Thu,15
16-Oct-2020,20201016,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,6,Fri,16
17-Oct-2020,20201017,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,7,Sat,17
18-Oct-2020,20201018,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,1,Sun,18
19-Oct-2020,20201019,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,2,Mon,19
20-Oct-2020,20201020,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,3,Tue,20
21-Oct-2020,20201021,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,4,Wed,21
22-Oct-2020,20201022,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,5,Thu,22
23-Oct-2020,20201023,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,6,Fri,23
24-Oct-2020,20201024,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,7,Sat,24
25-Oct-2020,20201025,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,1,Sun,25
26-Oct-2020,20201026,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,2,Mon,26
27-Oct-2020,20201027,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,3,Tue,27
28-Oct-2020,20201028,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,4,Wed,28
29-Oct-2020,20201029,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,5,Thu,29
30-Oct-2020,20201030,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,6,Fri,30
31-Oct-2020,20201031,10,Oct,Q4,2020,2020-Q4,2020-Oct,2020-10,7,Sat,31
01-Nov-2020,20201101,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,1,Sun,1
02-Nov-2020,20201102,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,2,Mon,2
03-Nov-2020,20201103,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,3,Tue,3
04-Nov-2020,20201104,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,4,Wed,4
05-Nov-2020,20201105,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,5,Thu,5
06-Nov-2020,20201106,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,6,Fri,6
07-Nov-2020,20201107,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,7,Sat,7
08-Nov-2020,20201108,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,1,Sun,8
09-Nov-2020,20201109,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,2,Mon,9
10-Nov-2020,20201110,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,3,Tue,10
11-Nov-2020,20201111,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,4,Wed,11
12-Nov-2020,20201112,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,5,Thu,12
13-Nov-2020,20201113,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,6,Fri,13
14-Nov-2020,20201114,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,7,Sat,14
15-Nov-2020,20201115,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,1,Sun,15
16-Nov-2020,20201116,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,2,Mon,16
17-Nov-2020,20201117,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,3,Tue,17
18-Nov-2020,20201118,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,4,Wed,18
19-Nov-2020,20201119,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,5,Thu,19
20-Nov-2020,20201120,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,6,Fri,20
21-Nov-2020,20201121,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,7,Sat,21
22-Nov-2020,20201122,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,1,Sun,22
23-Nov-2020,20201123,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,2,Mon,23
24-Nov-2020,20201124,11,Nov,Q4,2020,2020-Q4,2020-Nov,2020-11,3,Tue,24
