Date,BookId,P&L,VaRLower
18/08/2021,22,19.53526144,-103.6213154
18/08/2021,23,-5.865550163,-95.54524435
18/08/2021,24,31.48405038,-235.0006301
18/08/2021,25,-26.09509825,-235.2692914
18/08/2021,26,311.6649089,-222.9009099
18/08/2021,27,149.0646741,-233.5032681
19/08/2021,1,22.79820852,-22.57934602
19/08/2021,2,4.713806673,-20.02243808
19/08/2021,3,-5.919529026,-22.63283632
19/08/2021,4,-7.562356489,-18.75358974
19/08/2021,5,6.954816598,-17.07083042
19/08/2021,6,5.756436594,-50.97967665
19/08/2021,7,9.491847991,-53.18747452
19/08/2021,8,14.7749766,-46.83138084
19/08/2021,9,15.10881753,-46.02690527
19/08/2021,10,5.295077829,-39.44833611
19/08/2021,11,28.77140174,-32.63741551
19/08/2021,12,-45.43739671,-70.65352338
19/08/2021,13,-27.16397425,-69.88684253
19/08/2021,14,39.98048438,-67.7348866
19/08/2021,15,17.0374983,-63.05913988
19/08/2021,16,10.99322266,-69.80651951
19/08/2021,17,35.98356825,-66.6171276
19/08/2021,18,89.64411869,-91.40344596
19/08/2021,19,77.01530459,-95.9624163
19/08/2021,20,-25.40040934,-89.22493196
19/08/2021,21,18.8686161,-87.19893711
19/08/2021,22,-4.325576635,-103.6213154
19/08/2021,23,58.70417418,-95.54524435
19/08/2021,24,-80.45620974,-235.0006301
19/08/2021,25,98.76388199,-235.2692914
19/08/2021,26,-68.78500492,-222.9009099
19/08/2021,27,-54.71248231,-233.5032681
20/08/2021,1,4.626250824,-22.57934602
20/08/2021,2,-7.372662139,-20.02243808
20/08/2021,3,-1.695534401,-22.63283632
20/08/2021,4,13.88669145,-18.75358974
20/08/2021,5,11.19607878,-17.07083042
20/08/2021,6,5.102312974,-50.97967665
20/08/2021,7,3.580569463,-53.18747452
20/08/2021,8,0.794370994,-46.83138084
20/08/2021,9,-25.84744572,-46.02690527
20/08/2021,10,-2.766467697,-39.44833611
20/08/2021,11,22.42045044,-32.63741551
20/08/2021,12,50.86494964,-70.65352338
20/08/2021,13,36.093264,-69.88684253
20/08/2021,14,28.30570576,-67.7348866
20/08/2021,15,34.77643118,-63.05913988
20/08/2021,16,2.097017191,-69.80651951
20/08/2021,17,66.99682657,-66.6171276
20/08/2021,18,-13.57924258,-91.40344596
20/08/2021,19,-0.968070004,-95.9624163
20/08/2021,20,83.67431575,-89.22493196
20/08/2021,21,44.00787925,-87.19893711
20/08/2021,22,46.8393435,-103.6213154
20/08/2021,23,4.979952713,-95.54524435
20/08/2021,24,-17.96812993,-235.0006301
20/08/2021,25,35.64222355,-235.2692914
20/08/2021,26,40.12563655,-222.9009099
20/08/2021,27,56.53185274,-233.5032681
21/08/2021,1,-0.75791038,-22.57934602
21/08/2021,2,4.485374002,-20.02243808
21/08/2021,3,-5.251630415,-22.63283632
21/08/2021,4,35.42815263,-18.75358974
21/08/2021,5,1.822093266,-17.07083042
21/08/2021,6,-42.82515127,-50.97967665
21/08/2021,7,6.046950616,-53.18747452
21/08/2021,8,17.18108131,-46.83138084
21/08/2021,9,17.40996134,-46.02690527
21/08/2021,10,2.895151942,-39.44833611
21/08/2021,11,-2.564459188,-32.63741551
21/08/2021,12,40.28439,-70.65352338
21/08/2021,13,-4.444412764,-69.88684253
21/08/2021,14,-47.49458359,-67.7348866
21/08/2021,15,12.06398475,-63.05913988
21/08/2021,16,6.566272967,-69.80651951
21/08/2021,17,-11.35364343,-66.6171276
21/08/2021,18,-72.3812177,-91.40344596
21/08/2021,19,20.31349922,-95.9624163
21/08/2021,20,43.82326452,-89.22493196
21/08/2021,21,54.35881673,-87.19893711
21/08/2021,22,72.55947578,-103.6213154
21/08/2021,23,18.79749373,-95.54524435
21/08/2021,24,-62.9871874,-235.0006301
21/08/2021,25,31.93055097,-235.2692914
21/08/2021,26,29.2414535,-222.9009099
21/08/2021,27,-6.065594919,-233.5032681
22/08/2021,1,-12.0013282,-22.57934602
22/08/2021,2,-12.6099273,-20.02243808
22/08/2021,3,-1.33551717,-22.63283632
22/08/2021,4,14.36767486,-18.75358974
22/08/2021,5,2.97355313,-17.07083042
22/08/2021,6,-16.18051953,-50.97967665
22/08/2021,7,11.35508427,-53.18747452
22/08/2021,8,10.30308211,-46.83138084
22/08/2021,9,-18.65563299,-46.02690527
22/08/2021,10,1.836220621,-39.44833611
22/08/2021,11,2.430139403,-32.63741551
22/08/2021,12,21.61634944,-70.65352338
22/08/2021,13,-50.1828325,-69.88684253
22/08/2021,14,6.803762212,-67.7348866
22/08/2021,15,38.78425666,-63.05913988
22/08/2021,16,33.9337504,-69.80651951
22/08/2021,17,-1.923947732,-66.6171276
22/08/2021,18,43.39466125,-91.40344596
22/08/2021,19,2.44150112,-95.9624163
22/08/2021,20,72.57093196,-89.22493196
22/08/2021,21,-59.74563539,-87.19893711
22/08/2021,22,66.67884917,-103.6213154
22/08/2021,23,19.74784254,-95.54524435
22/08/2021,24,-48.74621027,-235.0006301
22/08/2021,25,70.05287673,-235.2692914
22/08/2021,26,56.1072654,-222.9009099
22/08/2021,27,93.27014543,-233.5032681
23/08/2021,1,-9.290846743,-22.57934602
23/08/2021,2,-1.976451299,-20.02243808
23/08/2021,3,29.64396708,-22.63283632
23/08/2021,4,1.52380581,-18.75358974
23/08/2021,5,-10.0332634,-17.07083042
23/08/2021,6,-2.838148239,-50.97967665
23/08/2021,7,-19.1879932,-53.18747452
23/08/2021,8,26.63097616,-46.83138084
23/08/2021,9,11.27233825,-46.02690527
23/08/2021,10,-17.85932661,-39.44833611
23/08/2021,11,6.362220094,-32.63741551
23/08/2021,12,4.62009351,-70.65352338
23/08/2021,13,22.58947558,-69.88684253
23/08/2021,14,31.99629117,-67.7348866
23/08/2021,15,10.9768627,-63.05913988
23/08/2021,16,13.64659982,-69.80651951
23/08/2021,17,7.28528126,-66.6171276
23/08/2021,18,-27.50337869,-91.40344596
23/08/2021,19,33.89259307,-95.9624163
23/08/2021,20,-19.01156825,-89.22493196
23/08/2021,21,11.83419407,-87.19893711
23/08/2021,22,3.639499329,-103.6213154
23/08/2021,23,-6.726548391,-95.54524435
23/08/2021,24,177.1420237,-235.0006301
23/08/2021,25,-93.1055548,-235.2692914
23/08/2021,26,-4.224141081,-222.9009099
23/08/2021,27,-86.06372752,-233.5032681
24/08/2021,1,3.825686317,-22.57934602
24/08/2021,2,-1.078614158,-20.02243808
24/08/2021,3,8.950724837,-22.63283632
24/08/2021,4,-10.2658296,-18.75358974
24/08/2021,5,-3.794539537,-17.07083042
24/08/2021,6,3.947695797,-50.97967665
24/08/2021,7,-34.04156498,-53.18747452
24/08/2021,8,0.478082533,-46.83138084
24/08/2021,9,5.995150022,-46.02690527
24/08/2021,10,16.95927865,-39.44833611
24/08/2021,11,-4.227034392,-32.63741551
24/08/2021,12,-18.2139814,-70.65352338
24/08/2021,13,10.54081216,-69.88684253
24/08/2021,14,-11.39575427,-67.7348866
24/08/2021,15,93.47399879,-63.05913988
24/08/2021,16,17.32730771,-69.80651951
24/08/2021,17,49.74300196,-66.6171276
24/08/2021,18,-31.45252741,-91.40344596
24/08/2021,19,40.43988174,-95.9624163
24/08/2021,20,1.18373003,-89.22493196
24/08/2021,21,-4.31811579,-87.19893711
24/08/2021,22,8.127127468,-103.6213154
24/08/2021,23,47.21566839,-95.54524435
24/08/2021,24,-35.85509725,-235.0006301
24/08/2021,25,-142.0699127,-235.2692914
24/08/2021,26,95.76831881,-222.9009099
24/08/2021,27,128.6378823,-233.5032681
25/08/2021,1,-0.050140081,-22.57934602
25/08/2021,2,-6.387716643,-20.02243808
25/08/2021,3,-4.78773043,-22.63283632
25/08/2021,4,7.604719843,-18.75358974
25/08/2021,5,-3.856123093,-17.07083042
25/08/2021,6,9.973675536,-50.97967665
25/08/2021,7,-13.15217382,-53.18747452
25/08/2021,8,29.54184649,-46.83138084
25/08/2021,9,-10.7429503,-46.02690527
25/08/2021,10,4.761931481,-39.44833611
25/08/2021,11,2.61482536,-32.63741551
25/08/2021,12,-8.161002992,-70.65352338
25/08/2021,13,1.794696021,-69.88684253
25/08/2021,14,-32.07067754,-67.7348866
25/08/2021,15,-15.85373974,-63.05913988
25/08/2021,16,50.67109743,-69.80651951
25/08/2021,17,-26.71974897,-66.6171276
25/08/2021,18,-25.65113307,-91.40344596
25/08/2021,19,-29.31288561,-95.9624163
25/08/2021,20,36.64204999,-89.22493196
25/08/2021,21,15.14359029,-87.19893711
25/08/2021,22,-5.696085337,-103.6213154
25/08/2021,23,-49.342531,-95.54524435
25/08/2021,24,2.573691675,-235.0006301
25/08/2021,25,-64.01713245,-235.2692914
25/08/2021,26,84.25673281,-222.9009099
25/08/2021,27,9.768508615,-233.5032681
26/08/2021,1,-4.849137734,-22.57934602
26/08/2021,2,-7.976953704,-20.02243808
26/08/2021,3,11.41299975,-22.63283632
26/08/2021,4,0.223004671,-18.75358974
26/08/2021,5,-0.016450406,-17.07083042
26/08/2021,6,-21.14499081,-50.97967665
26/08/2021,7,13.94847823,-53.18747452
26/08/2021,8,18.4509137,-46.83138084
26/08/2021,9,28.02701727,-46.02690527
26/08/2021,10,10.20209435,-39.44833611
26/08/2021,11,17.00703908,-32.63741551
26/08/2021,12,-19.7576449,-70.65352338
26/08/2021,13,-29.04350717,-69.88684253
26/08/2021,14,-15.980023,-67.7348866
26/08/2021,15,-50.74348178,-63.05913988
26/08/2021,16,4.146958793,-69.80651951
26/08/2021,17,-39.79184207,-66.6171276
26/08/2021,18,-32.17936877,-91.40344596
26/08/2021,19,124.3212774,-95.9624163
26/08/2021,20,13.37452388,-89.22493196
26/08/2021,21,53.24832867,-87.19893711
26/08/2021,22,19.13318512,-103.6213154
26/08/2021,23,48.66981762,-95.54524435
26/08/2021,24,-22.97299391,-235.0006301
26/08/2021,25,-25.25610294,-235.2692914
26/08/2021,26,-5.455441647,-222.9009099
26/08/2021,27,-48.25915678,-233.5032681
27/08/2021,1,5.415904032,-22.57934602
27/08/2021,2,-0.774909493,-20.02243808
27/08/2021,3,4.829233474,-22.63283632
27/08/2021,4,19.11017255,-18.75358974
27/08/2021,5,13.51336296,-17.07083042
27/08/2021,6,23.48511781,-50.97967665
27/08/2021,7,15.27961318,-53.18747452
27/08/2021,8,-9.487897815,-46.83138084
27/08/2021,9,-30.64237626,-46.02690527
27/08/2021,10,-14.853539,-39.44833611
27/08/2021,11,8.636954538,-32.63741551
27/08/2021,12,-14.91022743,-70.65352338
27/08/2021,13,-25.36397912,-69.88684253
27/08/2021,14,-2.812446346,-67.7348866
27/08/2021,15,1.759583047,-63.05913988
27/08/2021,16,46.3220491,-69.80651951
27/08/2021,17,26.590222,-66.6171276
27/08/2021,18,-14.32917142,-91.40344596
27/08/2021,19,-67.9378547,-95.9624163
27/08/2021,20,43.28385213,-89.22493196
27/08/2021,21,-31.37219681,-87.19893711
27/08/2021,22,47.52526083,-103.6213154
27/08/2021,23,-19.64136923,-95.54524435
27/08/2021,24,-64.22070204,-227.5962121
27/08/2021,25,16.45672576,-235.2692914
27/08/2021,26,-24.67786257,-222.9009099
27/08/2021,27,58.69369167,-233.5032681
28/08/2021,1,13.13090213,-22.57934602
28/08/2021,2,-1.823077119,-20.02243808
28/08/2021,3,-16.71076727,-22.63283632
28/08/2021,4,-0.330574052,-18.75358974
28/08/2021,5,32.3378869,-17.07083042
28/08/2021,6,-14.95874013,-50.97967665
28/08/2021,7,-25.48660197,-53.18747452
28/08/2021,8,-19.1749139,-46.83138084
28/08/2021,9,1.564683254,-46.02690527
28/08/2021,10,44.93887822,-39.44833611
28/08/2021,11,-14.83154225,-32.63741551
28/08/2021,12,-59.91451638,-70.65352338
28/08/2021,13,28.49661643,-69.88684253
28/08/2021,14,-79.26362136,-68.74549204
28/08/2021,15,-26.29997383,-63.05913988
28/08/2021,16,10.82153104,-69.80651951
28/08/2021,17,20.9271753,-66.6171276
28/08/2021,18,-85.79413846,-91.40344596
28/08/2021,19,32.89964647,-95.9624163
28/08/2021,20,-25.55864805,-89.22493196
28/08/2021,21,-11.78469383,-87.19893711
28/08/2021,22,-21.76219158,-103.6213154
28/08/2021,23,80.10240098,-95.54524435
28/08/2021,24,59.53272254,-227.5962121
28/08/2021,25,-82.58105163,-235.2692914
28/08/2021,26,92.05131443,-222.9009099
28/08/2021,27,-85.25206586,-233.5032681
29/08/2021,1,-8.449629063,-22.57934602
29/08/2021,2,1.867894061,-19.74790541
29/08/2021,3,1.807769505,-22.63283632
29/08/2021,4,15.11853836,-18.75358974
29/08/2021,5,4.338432915,-17.07083042
29/08/2021,6,4.418136591,-50.97967665
29/08/2021,7,7.265755013,-53.18747452
29/08/2021,8,3.314273565,-46.83138084
29/08/2021,9,-7.367146855,-46.02690527
29/08/2021,10,31.89136825,-39.44833611
29/08/2021,11,42.18960267,-32.63741551
29/08/2021,12,17.20799307,-70.65352338
29/08/2021,13,-7.735129676,-69.88684253
29/08/2021,14,-1.566338783,-68.74549204
29/08/2021,15,1.157334062,-63.05913988
29/08/2021,16,-4.216670665,-69.80651951
29/08/2021,17,-28.88041561,-66.6171276
29/08/2021,18,-0.363543837,-91.40344596
29/08/2021,19,-66.82840423,-95.9624163
29/08/2021,20,3.973474516,-89.22493196
29/08/2021,21,10.20897241,-87.19893711
29/08/2021,22,53.80704168,-103.6213154
29/08/2021,23,5.848094793,-95.54524435
29/08/2021,24,19.0469573,-227.5962121
29/08/2021,25,-99.49450899,-235.2692914
29/08/2021,26,-102.8572838,-222.9009099
29/08/2021,27,5.421370087,-233.5032681
30/08/2021,1,6.094242851,-22.57934602
30/08/2021,2,-2.359979168,-19.74790541
30/08/2021,3,1.836489679,-22.63283632
30/08/2021,4,-2.443375295,-18.75358974
30/08/2021,5,6.178094608,-17.07083042
30/08/2021,6,43.23011559,-50.97967665
30/08/2021,7,6.358337915,-53.18747452
30/08/2021,8,-7.347578176,-46.83138084
30/08/2021,9,19.27198143,-46.02690527
30/08/2021,10,-15.98253297,-39.44833611
30/08/2021,11,19.37829515,-32.63741551
30/08/2021,12,-18.30710386,-70.65352338
30/08/2021,13,-25.38191685,-69.88684253
30/08/2021,14,20.97372916,-68.74549204
30/08/2021,15,26.73960564,-63.05913988
30/08/2021,16,-30.46156436,-69.80651951
30/08/2021,17,44.14398981,-66.6171276
30/08/2021,18,-46.37351711,-91.40344596
30/08/2021,19,46.15741657,-95.9624163
30/08/2021,20,-66.57552466,-89.22493196
30/08/2021,21,-29.3620212,-87.19893711
30/08/2021,22,39.45961367,-103.6213154
30/08/2021,23,41.30674018,-95.54524435
30/08/2021,24,158.648937,-227.5962121
30/08/2021,25,115.8176982,-235.2692914
30/08/2021,26,-159.6813893,-222.9009099
30/08/2021,27,-133.2346981,-233.5032681
31/08/2021,1,13.67183666,-22.57934602
31/08/2021,2,8.948077557,-19.74790541
31/08/2021,3,0.622011186,-22.63283632
31/08/2021,4,15.63887704,-18.75358974
31/08/2021,5,8.944831009,-17.07083042
31/08/2021,6,9.063068558,-50.97967665
31/08/2021,7,-15.03157829,-53.18747452
31/08/2021,8,-3.531090414,-46.83138084
31/08/2021,9,4.820218197,-46.02690527
31/08/2021,10,-12.95972056,-39.44833611
31/08/2021,11,4.289403472,-32.63741551
31/08/2021,12,-10.88806648,-69.39407692
31/08/2021,13,-27.63332721,-69.88684253
31/08/2021,14,56.03817041,-68.74549204
31/08/2021,15,-31.93917798,-63.05913988
31/08/2021,16,-8.763157957,-69.80651951
31/08/2021,17,24.18791403,-66.6171276
31/08/2021,18,-93.96496349,-93.96496349
31/08/2021,19,-19.79323939,-95.9624163
31/08/2021,20,-34.51359844,-89.22493196
31/08/2021,21,-33.29023151,-87.19893711
31/08/2021,22,25.13720781,-103.6213154
31/08/2021,23,52.68123553,-95.54524435
31/08/2021,24,-8.534391064,-227.5962121
31/08/2021,25,177.0228944,-235.2692914
31/08/2021,26,22.80298703,-222.9009099
31/08/2021,27,-114.9114306,-233.5032681
01/09/2021,1,-15.68591193,-22.57934602
01/09/2021,2,1.542369162,-19.74790541
01/09/2021,3,3.991287912,-20.89268179
01/09/2021,4,4.183984815,-18.75358974
01/09/2021,5,4.502752579,-17.07083042
01/09/2021,6,27.06613354,-50.97967665
01/09/2021,7,-27.67854652,-53.18747452
01/09/2021,8,0.317756513,-46.83138084
01/09/2021,9,-1.768948519,-46.02690527
01/09/2021,10,-9.549893191,-39.44833611
01/09/2021,11,-15.30364695,-32.63741551
01/09/2021,12,-44.44808289,-69.39407692
01/09/2021,13,-4.121903235,-69.88684253
01/09/2021,14,-26.50439912,-68.74549204
01/09/2021,15,63.28912821,-63.05913988
01/09/2021,16,-32.18252447,-69.80651951
01/09/2021,17,-5.079196496,-66.6171276
01/09/2021,18,29.23890258,-93.96496349
01/09/2021,19,-47.4774678,-95.9624163
01/09/2021,20,-53.84551965,-89.22493196
01/09/2021,21,6.628469229,-87.19893711
01/09/2021,22,-38.59584393,-103.6213154
01/09/2021,23,-19.32551259,-95.54524435
01/09/2021,24,-43.97565095,-227.5962121
01/09/2021,25,203.1138202,-235.2692914
01/09/2021,26,-11.69170025,-222.9009099
01/09/2021,27,26.04740804,-233.5032681
02/09/2021,1,12.53917205,-22.57934602
02/09/2021,2,13.44934638,-19.74790541
02/09/2021,3,-4.784237126,-20.89268179
02/09/2021,4,7.118094484,-18.75358974
02/09/2021,5,20.5782097,-17.07083042
02/09/2021,6,-22.52141111,-50.97967665
02/09/2021,7,13.63635141,-53.18747452
02/09/2021,8,29.90867482,-46.83138084
02/09/2021,9,-25.21513992,-46.02690527
02/09/2021,10,-18.23580409,-39.44833611
02/09/2021,11,3.294190067,-32.63741551
02/09/2021,12,-10.23523493,-69.39407692
02/09/2021,13,-25.49648413,-69.88684253
02/09/2021,14,23.90924855,-68.74549204
02/09/2021,15,24.53866324,-63.05913988
02/09/2021,16,11.65380497,-69.80651951
02/09/2021,17,-4.130430838,-66.6171276
02/09/2021,18,30.56972096,-93.96496349
02/09/2021,19,19.98713299,-95.9624163
02/09/2021,20,-60.60856045,-89.22493196
02/09/2021,21,6.119733744,-87.19893711
02/09/2021,22,28.60047683,-103.6213154
02/09/2021,23,30.01790706,-95.54524435
02/09/2021,24,-77.37591138,-227.5962121
02/09/2021,25,13.85651763,-235.2692914
02/09/2021,26,-50.52024862,-222.9009099
02/09/2021,27,-171.4839313,-233.5032681
03/09/2021,1,4.299655521,-22.57934602
03/09/2021,2,-16.07598441,-19.74790541
03/09/2021,3,11.44153262,-20.89268179
03/09/2021,4,-10.73679877,-18.75358974
03/09/2021,5,29.31702464,-17.07083042
03/09/2021,6,-0.626723567,-50.97967665
03/09/2021,7,20.66904774,-53.18747452
03/09/2021,8,-16.47175615,-46.83138084
03/09/2021,9,19.67089746,-46.02690527
03/09/2021,10,18.21558392,-39.44833611
03/09/2021,11,19.62614963,-32.63741551
03/09/2021,12,30.3200518,-69.39407692
03/09/2021,13,40.69670993,-69.88684253
03/09/2021,14,30.48254618,-68.74549204
03/09/2021,15,-42.27606828,-63.05913988
03/09/2021,16,-6.826706823,-69.80651951
03/09/2021,17,-25.06994502,-66.6171276
03/09/2021,18,-4.630903184,-93.96496349
03/09/2021,19,9.008198494,-95.9624163
03/09/2021,20,8.895397851,-89.22493196
03/09/2021,21,21.4149113,-87.19893711
03/09/2021,22,-13.11274511,-103.6213154
03/09/2021,23,-34.75058754,-95.54524435
03/09/2021,24,160.7756496,-227.5962121
03/09/2021,25,-6.310103532,-235.2692914
03/09/2021,26,120.9990016,-222.9009099
03/09/2021,27,31.16681954,-233.5032681
04/09/2021,1,-1.329255953,-22.57934602
04/09/2021,2,6.382570788,-19.74790541
04/09/2021,3,10.20781134,-20.89268179
04/09/2021,4,7.376449036,-18.75358974
04/09/2021,5,11.65283308,-17.07083042
04/09/2021,6,-13.41121129,-50.97967665
04/09/2021,7,3.564199753,-53.18747452
04/09/2021,8,-10.34339466,-46.83138084
04/09/2021,9,-2.831568822,-46.02690527
04/09/2021,10,20.07239519,-39.44833611
04/09/2021,11,21.93914895,-32.63741551
04/09/2021,12,-5.772729093,-69.39407692
04/09/2021,13,50.06903848,-69.88684253
04/09/2021,14,-26.88083512,-68.74549204
04/09/2021,15,40.86997111,-63.05913988
04/09/2021,16,21.40838278,-69.80651951
04/09/2021,17,9.271863488,-66.6171276
04/09/2021,18,3.02228309,-93.96496349
04/09/2021,19,-27.79929335,-95.9624163
04/09/2021,20,-36.74873658,-89.22493196
04/09/2021,21,14.90014735,-87.19893711
04/09/2021,22,16.4244962,-103.6213154
04/09/2021,23,-25.6102023,-95.54524435
04/09/2021,24,-21.81133388,-227.5962121
04/09/2021,25,112.6520734,-235.2692914
04/09/2021,26,101.5243097,-222.9009099
04/09/2021,27,57.92928494,-233.5032681
05/09/2021,1,-2.63452817,-22.57934602
05/09/2021,2,12.49372545,-19.74790541
05/09/2021,3,4.19972616,-20.89268179
05/09/2021,4,1.564630109,-18.75358974
05/09/2021,5,7.727281681,-17.07083042
05/09/2021,6,33.427953,-50.97967665
05/09/2021,7,-29.38732824,-53.18747452
05/09/2021,8,-6.858934732,-46.83138084
05/09/2021,9,-23.86074375,-46.02690527
05/09/2021,10,32.64324252,-39.44833611
05/09/2021,11,-11.58453296,-32.63741551
05/09/2021,12,20.29327657,-69.39407692
05/09/2021,13,-7.043817028,-69.88684253
05/09/2021,14,-28.57740705,-68.74549204
05/09/2021,15,-11.65222858,-63.05913988
05/09/2021,16,5.822383527,-69.80651951
05/09/2021,17,63.8250323,-66.6171276
05/09/2021,18,-53.93723196,-93.96496349
05/09/2021,19,27.47779085,-95.9624163
05/09/2021,20,-10.17518434,-89.22493196
05/09/2021,21,-45.09977022,-87.19893711
05/09/2021,22,-124.8541137,-109.9275087
05/09/2021,23,1.777068398,-95.54524435
05/09/2021,24,-19.67956096,-227.5962121
05/09/2021,25,3.347393181,-235.2692914
05/09/2021,26,-203.8477626,-222.9009099
05/09/2021,27,-70.49961207,-233.5032681
06/09/2021,1,-0.7968582,-22.57934602
06/09/2021,2,-14.87116988,-19.74790541
06/09/2021,3,11.21645525,-20.89268179
06/09/2021,4,6.274290322,-18.75358974
06/09/2021,5,16.09762512,-17.07083042
06/09/2021,6,-3.612477957,-50.97967665
06/09/2021,7,-15.26972216,-53.18747452
06/09/2021,8,-20.82097792,-46.83138084
06/09/2021,9,10.68251192,-46.02690527
06/09/2021,10,15.64999307,-39.44833611
06/09/2021,11,-3.564000357,-32.63741551
06/09/2021,12,-29.72051613,-69.39407692
06/09/2021,13,66.14675736,-69.88684253
06/09/2021,14,7.516904773,-68.74549204
06/09/2021,15,37.80617629,-63.05913988
06/09/2021,16,-23.57754546,-69.80651951
06/09/2021,17,-2.398482877,-66.6171276
06/09/2021,18,-1.908311805,-93.96496349
06/09/2021,19,70.18210853,-95.9624163
06/09/2021,20,-35.03509884,-89.22493196
06/09/2021,21,77.59847821,-87.19893711
06/09/2021,22,54.59219954,-109.9275087
06/09/2021,23,18.5111743,-95.54524435
06/09/2021,24,-60.50836545,-227.5962121
06/09/2021,25,179.7849753,-235.2692914
06/09/2021,26,-9.405960834,-222.9009099
06/09/2021,27,94.6685709,-233.5032681
07/09/2021,1,7.05493593,-22.57934602
07/09/2021,2,-12.33373628,-19.74790541
07/09/2021,3,2.757198395,-20.89268179
07/09/2021,4,21.03659071,-18.75358974
07/09/2021,5,9.11205117,-17.07083042
07/09/2021,6,-1.355711342,-50.97967665
07/09/2021,7,20.82201105,-53.18747452
07/09/2021,8,6.990792385,-46.83138084
07/09/2021,9,4.38261629,-46.02690527
07/09/2021,10,-8.980279323,-39.44833611
07/09/2021,11,-42.24891404,-33.31052413
07/09/2021,12,49.62907268,-69.39407692
07/09/2021,13,-23.80690974,-69.88684253
07/09/2021,14,-10.80192153,-68.74549204
07/09/2021,15,28.10164067,-63.05913988
07/09/2021,16,-6.788369861,-69.80651951
07/09/2021,17,-14.83677179,-66.6171276
07/09/2021,18,26.09713858,-93.96496349
07/09/2021,19,25.06305919,-95.9624163
07/09/2021,20,-0.01058399,-89.22493196
07/09/2021,21,20.97986289,-87.19893711
07/09/2021,22,19.74008788,-109.9275087
07/09/2021,23,-92.7941692,-95.54524435
07/09/2021,24,91.64178077,-227.5962121
07/09/2021,25,-69.53676915,-235.2692914
07/09/2021,26,-97.25036858,-222.9009099
07/09/2021,27,-28.24405631,-233.5032681
08/09/2021,1,-1.372974241,-22.57934602
08/09/2021,2,7.705606467,-19.74790541
08/09/2021,3,-8.944778398,-20.89268179
08/09/2021,4,17.44820422,-18.75358974
08/09/2021,5,11.0833186,-17.07083042
08/09/2021,6,0.281693156,-50.97967665
08/09/2021,7,-0.504694293,-53.18747452
08/09/2021,8,31.30056274,-46.83138084
08/09/2021,9,-1.179073675,-46.02690527
08/09/2021,10,-16.48974315,-39.44833611
08/09/2021,11,15.37601949,-33.31052413
08/09/2021,12,45.61225044,-69.39407692
08/09/2021,13,-19.2805209,-69.88684253
08/09/2021,14,52.63816314,-68.74549204
08/09/2021,15,-10.29297506,-63.05913988
08/09/2021,16,65.11795349,-69.80651951
08/09/2021,17,17.06851916,-66.6171276
08/09/2021,18,-44.31524062,-93.96496349
08/09/2021,19,-46.1765657,-95.9624163
08/09/2021,20,24.78065519,-89.22493196
08/09/2021,21,33.00065601,-87.19893711
08/09/2021,22,48.2180322,-109.9275087
08/09/2021,23,-12.16737602,-95.54524435
08/09/2021,24,107.7443761,-227.5962121
08/09/2021,25,113.020453,-235.2692914
08/09/2021,26,-119.1995464,-222.9009099
08/09/2021,27,90.41274822,-233.5032681
09/09/2021,1,0.198380427,-22.57934602
09/09/2021,2,0.057221827,-19.74790541
09/09/2021,3,-6.257996357,-20.89268179
09/09/2021,4,4.541464116,-18.75358974
09/09/2021,5,7.129346246,-17.07083042
09/09/2021,6,27.89990326,-50.97967665
09/09/2021,7,14.95952924,-53.18747452
09/09/2021,8,1.580224412,-46.83138084
09/09/2021,9,11.45777274,-46.02690527
09/09/2021,10,35.02887079,-39.44833611
09/09/2021,11,13.14669136,-33.31052413
09/09/2021,12,-5.699416758,-69.39407692
09/09/2021,13,23.02841875,-69.88684253
09/09/2021,14,34.896967,-68.74549204
09/09/2021,15,1.166243153,-63.05913988
09/09/2021,16,25.69768474,-69.80651951
09/09/2021,17,35.35443047,-66.6171276
09/09/2021,18,-46.98780695,-93.96496349
09/09/2021,19,13.05339402,-95.9624163
09/09/2021,20,77.12392666,-89.22493196
09/09/2021,21,15.29899706,-87.19893711
09/09/2021,22,66.64380317,-109.9275087
09/09/2021,23,-39.28693183,-95.54524435
09/09/2021,24,-24.73308298,-227.5962121
09/09/2021,25,-66.33501695,-235.2692914
09/09/2021,26,-26.69152079,-222.9009099
09/09/2021,27,-67.84729727,-233.5032681
10/09/2021,1,-8.927376568,-22.57934602
10/09/2021,2,-2.930936007,-19.74790541
10/09/2021,3,-5.268714386,-20.89268179
10/09/2021,4,8.453229258,-18.75358974
10/09/2021,5,7.716471241,-17.07083042
10/09/2021,6,16.43534697,-50.97967665
10/09/2021,7,2.628207896,-53.18747452
10/09/2021,8,6.02955519,-46.83138084
10/09/2021,9,-17.56326912,-46.02690527
10/09/2021,10,-16.74772133,-39.44833611
10/09/2021,11,17.05024483,-33.31052413
10/09/2021,12,-17.09704607,-69.39407692
10/09/2021,13,35.13977321,-69.88684253
10/09/2021,14,3.567388443,-68.74549204
10/09/2021,15,22.62206143,-63.05913988
10/09/2021,16,34.68651907,-69.80651951
10/09/2021,17,-24.23765073,-66.6171276
10/09/2021,18,-49.29533286,-93.96496349
10/09/2021,19,12.44140235,-95.9624163
10/09/2021,20,12.35141875,-89.22493196
10/09/2021,21,-3.578997419,-87.19893711
10/09/2021,22,-63.41886196,-109.9275087
10/09/2021,23,-46.6711285,-95.54524435
